PLAYER_ID,PLAYER_NAME,GP,MIN,PF,STL,BLK,POSITION,PLAYER_POSITION,DREB_PCT,Stocks,D4_Ratio,D4_Raw,D4_N,D4_Score,W4,MATCHUP_DIFFICULTY,MD_Zscore,MD_Percentile,D_FG_PCT,D_FGA,PCT_PLUSMINUS,NORMAL_FG_PCT,PCT_PLUSMINUS_ADJ,D1_Raw,D1_N,D1_Score,W1,Rim_DFG,Rim_FGA,Rim_PLUSMINUS,Rim_PLUSMINUS_ADJ,Rim_Raw,3PT_DFG,FG3_FGA,3PT_PLUSMINUS,3PT_PLUSMINUS_ADJ,3PT_Raw,ROLE,BLK_per_36,Roamer_Index,Roamer_Pct,D2_Raw,D2_N,D2_Score,W2,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS,Z_Defl,Z_Chrg,Z_Cont,Hustle_Raw,D3_Raw,D3_N,D3_Score,W3,D5_Raw,D5_N,D5_Score,W5_Base,W5,W5_Before_Roamer,W5_Lost,Actual_Output,Input_Score,Expected_Output,Efficiency,EDI_Total,Sigmoid_Factor,Synergy_Bonus,Efficiency_Residual
1626192,Pat Connaughton,76,22.1,1.3,0.5,0.3,G,G,0.112,0.8,0.3478260869565218,0.2869718309859155,1679.6000000000001,0.2943193189951389,0.9655093124856289,23.832467522033575,0.15265658135873386,0.5569852941176471,0.469,735,0.01,0.459,0.007252181535542791,0.352112676056338,55860,0.3522713534425437,0.9989270386266095,0.623,247,0.019,0.01671015127961899,0.22887323943661975,0.352,301,-0.016,-0.01828984872038101,0.602112676056338,Guards,0.4886877828054298,4.005637563978933,0.0,0.4714788732394366,21439.6,0.4715584685624023,0.9972092504046587,0.87,0.03,3.83,-1.1376994825384268,-0.21952764240391942,-0.3320325032128949,-1.9087872705591606,0.176056338028169,1679.6000000000001,0.18722937764550052,0.9655093124856289,0.43485915492957744,1679.6000000000001,0.4371059074613235,0.9655093124856289,0.3862037249942516,0.3862037249942516,0.0,0.41186337801615586,0.24077422363264428,0.4062193650299916,1.0138915068567467,33.695566786607905,0.9905289564180538,0.0,0.005644012986164237
201976,Patrick Beverley,73,20.0,1.8,0.6,0.4,G,G,0.125,1.0,0.35714285714285715,0.3045774647887324,1460.0,0.31229151223128243,0.9605263157894737,25.00467470161915,0.677617479079691,0.7352941176470589,0.443,587,-0.026,0.469,-0.03819711462343443,0.8204225352112676,42851,0.8199745066844872,0.9986017571252126,0.597,233,-0.027,-0.03716426218619537,0.6161971830985915,0.353,224,-0.019,-0.029164262186195365,0.7147887323943662,Guards,0.72,5.333333333333333,0.0,0.680281690140845,16581.95,0.6796317121389612,0.9963946532708006,1.36,0.09,2.37,-0.3437062027488207,0.619205771623611,-0.9962897507869307,-0.10158441028852938,0.5950704225352113,1460.0,0.591317642698295,0.9605263157894737,0.5422535211267606,1460.0,0.5405856189770201,0.9605263157894737,0.3842105263157895,0.3842105263157895,0.0,0.7498803655311946,0.45180434227896676,0.486942175707667,1.5,76.0560350542469,0.9852259683067269,0.0,0.2629381898235276
1630172,Patrick Williams,43,27.3,2.0,0.9,0.8,F,F,0.105,1.7000000000000002,0.5666666666666668,0.7676056338028169,1173.9,0.7545929601435504,0.9513736931680039,27.316543484640544,1.7129640738489182,0.9632352941176471,0.486,428,0.0,0.486,-0.030833353329280527,0.75,18404,0.7491876083188909,1.0344672375439172,0.671,158,0.027,0.001305538892266228,0.3415492957746479,0.365,167,0.002,-0.023694461107733773,0.6584507042253521,Frontcourt,1.054945054945055,9.173435260391782,0.8786127167630058,0.42150736790686316,6891.644797687862,0.4221848418087453,1.0288821192734827,1.77,0.05,4.72,0.32065552115676793,0.060050162271924105,0.07289143537675694,0.5136472810773731,0.6690140845070423,1173.9,0.660795553774874,1.1269103884623548,0.3573943661971831,1173.9,0.3643287515024502,0.9513736931680039,0.7006069856046456,0.9513736931680039,0.2507667075633583,0.5861285100464042,0.7037327450677023,0.5833093146406985,1.004831382773407,25.776840280416884,0.425557483188341,0.0,0.0028191954057057433
202331,Paul George,74,33.8,2.7,1.5,0.5,F,F,0.138,2.0,0.5405405405405405,0.7341549295774648,2501.2,0.7286694947130856,0.9765734811806965,25.25541703938685,0.789909849424768,0.7738970588235294,0.446,1050,-0.026,0.472,-0.04021837728964582,0.8345070422535211,77700,0.8342489349678317,1.0144787614971331,0.564,417,-0.058,-0.06984864774137152,0.8169014084507042,0.351,407,-0.015,-0.02684864774137152,0.6901408450704225,Frontcourt,0.5325443786982249,3.5982728290420596,0.3468208092485549,0.7697508751933567,30582.745664739887,0.7692226897399812,1.0132742096741052,2.95,0.07,5.92,2.2327209704460236,0.33962796694776765,0.6188562963965125,3.530833200738072,0.9295774647887324,2501.2,0.9195139602255105,1.0476996422377876,0.6338028169014085,2501.2,0.6306682826931919,0.9765734811806965,0.8749646796705663,0.9765734811806965,0.10160880151013019,0.8017547308252053,0.8274441355869584,0.6306311434849239,1.2713508803954143,87.3189212745765,0.9872576505358884,1.2829230791550024,0.17112358734028144
1630194,Paul Reed,82,19.4,2.4,0.8,1.0,F,F,0.194,1.8,0.5294117647058824,0.7077464788732394,1590.8,0.7001957224324868,0.9636539859462079,23.739675206369245,0.1111004996514245,0.5386029411764706,0.508,841,0.021,0.487,0.01900019100627436,0.21478873239436624,68962,0.21503666314190092,1.0367527644403869,0.607,402,-0.026,-0.027666507494771366,0.5422535211267605,0.37,200,0.007,0.005333492505228633,0.35915492957746475,Frontcourt,1.8556701030927836,9.096422073984233,0.8670520231213873,0.49557925588211343,28741.6161849711,0.49558846524888545,1.0354931258527065,2.05,0.0,6.52,0.7743659667508282,-0.6388943494176846,0.8918387269063901,0.3884159948218491,0.647887323943662,1590.8,0.6425122091892279,1.139116994947974,0.852112676056338,1590.8,0.8393147837838759,0.9636539859462079,0.7129925445151134,0.9636539859462079,0.2506614414310945,0.35522712444818827,0.6689469845491319,0.570003136458021,0.6232009589536541,50.210132591873084,0.9961275965593289,0.0,-0.21477601200983276
1630202,Payton Pritchard,82,22.3,1.3,0.5,0.1,G,G,0.103,0.6,0.2608695652173913,0.10035211267605634,1828.6000000000001,0.11304875211237775,0.9682304352430372,22.9891468073273,-0.22501590450285303,0.4025735294117647,0.489,546,0.034,0.455,0.03805028628105136,0.09859154929577463,44772,0.09912876617305545,0.9986616702355461,0.66,188,0.046,0.04937523856754279,0.09507042253521125,0.376,194,0.02,0.023375238567542797,0.17253521126760563,Guards,0.16143497757847533,1.4286281201634987,0.0,0.1454225352112676,15735.8,0.14676938993767108,0.9962015219235493,1.03,0.0,1.65,-0.8784363707703922,-0.6388943494176846,-1.323868667398784,-3.4800937370045455,0.014084507042253521,1828.6000000000001,0.029521830762186164,0.9682304352430372,0.33274647887323944,1828.6000000000001,0.3380600504435061,0.9682304352430372,0.3872921740972149,0.3872921740972149,0.0,0.12291964023730158,0.0712852546251492,0.34138679020650753,0.5,9.031983878040888,0.9961275965593289,0.0,-0.21846714996920596
1631212,Peyton Watson,80,18.6,1.8,0.5,1.1,G,G,0.121,1.6,0.5714285714285715,0.778169014084507,1488.0,0.7673872693525494,0.9612403100775194,25.19066580061473,0.7609116748474953,0.7647058823529411,0.424,706,-0.046,0.47,-0.059696410147254915,0.9507042253521126,56480,0.9502259400050818,0.9989388043862752,0.483,298,-0.136,-0.14741367512271245,0.9929577464788732,0.39,205,0.03,0.01858632487728757,0.21478873239436624,Guards,2.129032258064516,16.25215464171386,0.0,0.48714788732394365,19004.0,0.48718833669241635,0.9968527066722619,1.01,0.0,5.31,-0.9108442597413966,-0.6388943494176846,0.34132415871147,-1.8473087998652957,0.18309859154929578,1488.0,0.19538159187684245,0.9612403100775194,0.5158450704225352,1488.0,0.5152309204061579,0.9612403100775194,0.3844961240310078,0.3844961240310078,0.0,0.7189487727536664,0.48138418021727963,0.4982569950002276,1.4429247096242541,73.84304717639576,0.9947798743064417,0.0,0.22069177775343884
1630173,Precious Achiuwa,74,21.9,1.9,0.6,0.9,F,F,0.182,1.5,0.5172413793103449,0.6795774647887324,1620.6,0.6731662736145542,0.9642984648339878,24.822805781074674,0.5961693584238149,0.7095588235294118,0.475,874,-0.011,0.486,-0.021731048451628668,0.630281690140845,64676,0.6301609396865623,1.0337110754289462,0.589,394,-0.042,-0.050942540376357225,0.7112676056338028,0.352,247,-0.009,-0.017942540376357223,0.5985915492957746,Frontcourt,1.4794520547945207,7.705479452054795,0.7976878612716763,0.6807864528209719,26213.28092485549,0.6803735928054953,1.0323071858804853,1.28,0.04,7.32,-0.4733377586328381,-0.07973874006599765,1.2558153009195607,0.6230000621547274,0.6936619718309859,1620.6,0.6867479421333427,1.1258323926425946,0.8133802816901409,1620.6,0.8021921245430454,0.9642984648339878,0.7335357108216924,0.9642984648339878,0.2307627540122954,0.6552498889749667,0.6804816059672089,0.5744153363228687,1.1407229348133703,71.77755564734407,0.9872576505358884,0.0,0.08083455265209805
1629656,Quentin Grimes,51,20.1,1.5,0.7,0.1,G,G,0.08,0.7999999999999999,0.31999999999999995,0.198943661971831,1025.1000000000001,0.21559040446716796,0.9447055570915123,25.898756688503155,1.0780228772420715,0.8731617647058824,0.487,345,0.03,0.457,0.010595588209642712,0.3204225352112676,17595,0.32103282396161165,0.9966015293118097,0.683,123,0.065,0.04882965684136893,0.102112676056338,0.368,117,0.003,-0.013170343158631071,0.5352112676056338,Guards,0.1791044776119403,1.9900497512437811,0.0,0.38362676056338024,6074.1,0.38476505214098694,0.9902186139776006,1.2,0.0,2.82,-0.6029693145168555,-0.6388943494176846,-0.7915529279045226,-2.6723109412567476,0.06690140845070422,1025.1000000000001,0.09084935379487319,0.9447055570915123,0.10035211267605634,1025.1000000000001,0.12245041996518788,0.9447055570915123,0.37788222283660494,0.37788222283660494,0.0,0.3527963864915421,0.15321979803707714,0.37272822468149636,0.9465219336986865,16.69909517903154,0.7109495026250039,0.0,-0.019931838189954254
1629628,RJ Barrett,58,31.7,2.2,0.5,0.4,F-G,F-G,0.14,0.9,0.28125,0.15140845070422534,1838.6,0.16242472214515366,0.9683977667755188,25.47672599656699,0.8890207837871136,0.8125,0.49,768,0.017,0.473,0.0009976258918319575,0.4084507042253521,44544,0.40857385366814825,1.0094984510214458,0.607,290,-0.023,-0.0363353117568067,0.6056338028169015,0.375,285,0.008,-0.005335311756806703,0.4859154929577465,Frontcourt,0.4542586750788644,3.028391167192429,0.24855491329479767,0.5584557925588212,16705.718208092487,0.5582465949861316,1.0072406380805619,1.46,0.04,5.67,-0.18166675789379924,-0.07973874006599765,0.5051136170173968,0.16396937899160224,0.6267605633802817,1838.6,0.6227546464926715,1.0189447715962294,0.6549295774647887,1838.6,0.6500334568243762,0.9683977667755188,0.8961877598887894,0.9683977667755188,0.0722100068867294,0.4833262026243618,0.3984436077288546,0.466530736334269,1.0359985505424645,42.59489321521595,0.8754466418125836,0.0,0.01679546629009282
202704,Reggie Jackson,82,22.2,1.8,0.5,0.1,G,G,0.063,0.6,0.2142857142857143,0.035211267605633804,1820.3999999999999,0.0500417951230035,0.9680918953414167,22.71201496886665,-0.3491265406079799,0.35294117647058826,0.489,732,0.025,0.464,0.03128427773094364,0.14084507042253525,60024,0.14120372323817082,0.9990013980427401,0.662,237,0.042,0.0472368981091197,0.10563380281690138,0.372,293,0.011,0.0162368981091197,0.2359154929577465,Guards,0.16216216216216217,2.2213994816734544,0.0,0.1903169014084507,22418.8,0.191143501845996,0.9973308183710874,1.07,0.06,3.3,-0.8136205928283835,0.19983906460984577,-0.5731669834966203,-0.9871094471053123,0.4014084507042254,1820.3999999999999,0.40455432017760684,0.9680918953414167,0.022887323943661973,1820.3999999999999,0.038111085145204344,0.9680918953414167,0.3872367581365667,0.3872367581365667,0.0,0.16615263389846685,0.22729794025548897,0.4010644445917579,0.5,14.313155747917877,0.9961275965593289,0.0,-0.23491181069329103
1626220,Royce O'Neale,79,24.7,2.2,0.7,0.6,F,F,0.155,1.2999999999999998,0.40624999999999994,0.41901408450704225,1951.3,0.42143001198159974,0.9701685477054641,24.828995505068523,0.5989413624867866,0.7113970588235294,0.478,782,0.009,0.469,-0.0017809445247621587,0.44718309859154926,61778,0.4472343456254848,1.0232746218958688,0.61,313,-0.016,-0.024984120437301797,0.5176056338028169,0.379,277,0.013,0.0040158795626982005,0.3697183098591549,Frontcourt,0.8744939271255061,5.2999631947000365,0.5549132947976878,0.4695208825205568,23802.28901734104,0.469597520057192,1.021692997258868,1.6,0.01,3.06,0.04518846490323125,-0.49910544707976284,-0.6823599557005713,-1.6353823849568658,0.23591549295774647,1951.3,0.24379351733130347,1.0832240270218927,0.7095070422535211,1951.3,0.7032571429171659,0.9701685477054641,0.8086607201105661,0.9701685477054641,0.161507827594898,0.45840706058306296,0.3277214590381106,0.43947824422507775,1.043068737845311,44.955775363478224,0.9939401985084158,0.0,0.018928816357985212
203497,Rudy Gobert,76,34.1,3.1,0.7,2.1,C,C,0.256,2.8,0.6829268292682927,0.9154929577464789,2591.6,0.9060912465288032,0.9773721526625434,24.632965427742636,0.5111513137944657,0.6911764705882353,0.435,1440,-0.06,0.495,-0.06920072364830038,0.971830985915493,109440,0.971572448388964,1.0358250185216333,0.494,591,-0.134,-0.14166726970691698,0.9894366197183099,0.329,286,-0.025,-0.03266726970691698,0.7359154929577465,Frontcourt,2.2170087976539588,8.334619540052476,0.8265895953757225,0.9225026459334039,38796.07803468208,0.9218502342635133,1.034792548615581,1.63,0.01,10.97,0.09380029835973742,-0.49910544707976284,2.9164584198546506,2.0120478240548625,0.8415492957746479,2591.6,0.8338207704516434,1.147028139624718,0.971830985915493,2591.6,0.9611544663971155,0.9773721526625434,0.7350064570022942,0.9773721526625434,0.24236569566024924,0.9467232805766271,0.86706981676561,0.6457886782495188,1.4659932056251204,117.52808923627197,0.9905289564180538,8.58556425763735,0.30093460232710834
1629060,Rui Hachimura,68,26.8,1.5,0.6,0.4,F,F,0.121,1.0,0.4,0.4137323943661972,1822.4,0.416482105552995,0.9681257968550786,25.218218598938176,0.7732509114555783,0.7683823529411765,0.482,707,-0.006,0.488,-0.01991851640620041,0.6056338028169015,48076,0.6055021336260877,1.0169030543036832,0.619,286,-0.027,-0.03859876367183367,0.6232394366197183,0.369,244,-0.001,-0.012598763671833674,0.5246478873239437,Frontcourt,0.5373134328358209,4.101629258288709,0.4161849710982659,0.5881055116828137,18430.240462427748,0.5878196132537634,1.0148682506997657,1.28,0.03,4.49,-0.4733377586328381,-0.21952764240391942,-0.03175182965202932,-0.9441448730927062,0.4084507042253521,1822.4,0.41136876507664777,1.052738872279638,0.5158450704225352,1822.4,0.5153400214290418,0.9681257968550786,0.8472499748199938,0.9681257968550786,0.12087582203508485,0.5966694342255873,0.4138181834274525,0.4724117876805345,1.2630255780228379,55.466097165811604,0.969231140642852,0.0,0.12425764654505278
201566,Russell Westbrook,68,22.5,1.8,1.1,0.3,G,G,0.154,1.4000000000000001,0.5000000000000001,0.6672535211267606,1530.0,0.6609420674993358,0.9622641509433962,24.819062842497846,0.5944931219789054,0.7077205882352942,0.436,491,-0.03,0.465,-0.040700876195620295,0.8415492957746479,33388,0.8409366146652698,0.9982061707725425,0.571,163,-0.043,-0.051917396829683576,0.721830985915493,0.348,181,-0.013,-0.021917396829683577,0.6408450704225352,Guards,0.48,2.926829268292683,0.0,0.6691901408450704,11879.6,0.6683399106488574,0.9949747060203021,1.88,0.08,2.0,0.4988989104972915,0.4794168692856893,-1.1646289162680221,0.29310373280064783,0.6408450704225352,1530.0,0.6355301621047037,0.9622641509433962,0.7024647887323944,1530.0,0.6948246080255116,0.9622641509433962,0.3849056603773585,0.3849056603773585,0.0,0.7547777960572346,0.6482357779736253,0.5620807279505282,1.3428257111458115,79.63474080018267,0.969231140642852,0.0,0.1926970681067064
