PLAYER_ID,PLAYER_NAME,GP,MIN,PF,STL,BLK,POSITION,PLAYER_POSITION,DREB_PCT,Stocks,D4_Ratio,D4_Raw,D4_N,D4_Score,W4,MATCHUP_DIFFICULTY,MD_Zscore,MD_Percentile,D_FG_PCT,D_FGA,PCT_PLUSMINUS,NORMAL_FG_PCT,PCT_PLUSMINUS_ADJ,D1_Raw,D1_N,D1_Score,W1,Rim_DFG,Rim_FGA,Rim_PLUSMINUS,Rim_PLUSMINUS_ADJ,Rim_Raw,3PT_DFG,FG3_FGA,3PT_PLUSMINUS,3PT_PLUSMINUS_ADJ,3PT_Raw,ROLE,D2_Raw,D2_N,D2_Score,W2,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS,Z_Defl,Z_Chrg,Z_Cont,Hustle_Raw,D3_Raw,D3_N,D3_Score,W3,D5_Raw,D5_N,D5_Score,W5_Base,W5,Actual_Output,Input_Score,Expected_Output,Efficiency,EDI_Total,Efficiency_Residual
1631260,AJ Green,35,29.4,2.5,0.7,0.1,G,G,0.08,0.7999999999999999,0.22857142857142856,0.04693140794223827,1029.0,0.0679262453869909,0.953660797034291,23.571706674603405,0.03514689853318194,0.5429769392033543,0.461,427.0,-0.001,0.462,-0.0010105440695599545,0.46570397111913353,14945.0,0.4658183293348083,0.9966655551850617,0.587,138.0,-0.041,-0.04143230685195814,0.6462093862815885,0.365,170.0,0.003,0.0030316322086798636,0.4296028880866426,Guards,0.516245487364621,5502.0,0.5160991843444064,0.9909942363112392,1.54,0.09,3.74,-0.5032188769195657,0.8003581560889099,-0.2956232065722571,0.801874228685997,0.7184115523465704,1029.0,0.7082905350923271,0.953660797034291,0.13176895306859207,1029.0,0.1488324862906221,0.953660797034291,0.4768303985171455,0.49088677758621924,0.38810818675630937,0.4775415839043024,1.027943463330154,41.497572643167665,0.013345193681916834
1630598,Aaron Wiggins,26,22.9,1.6,0.7,0.7,G,G,0.096,1.4,0.5384615384615384,0.7346570397111913,595.4,0.716477845435456,0.9225286643941741,22.54263808874908,-0.45002783422769177,0.32075471698113206,0.453,247.0,-0.004,0.457,-0.0034599665989267702,0.5018050541516246,6422.0,0.5017911090484755,0.992274412855377,0.594,69.0,-0.031,-0.026814741141682467,0.5487364620938628,0.416,101.0,0.065,0.05622445723256002,0.0830324909747292,Guards,0.26931407942238267,2293.2,0.2742365341974257,0.9786616592693752,1.73,0.0,4.35,-0.2536720052312897,-0.5969057676713511,-0.007353047208716718,-1.4548365877827085,0.296028880866426,595.4,0.31183079589071894,0.9225286643941741,0.2996389891696751,595.4,0.3151612242820337,0.9225286643941741,0.46126433219708707,0.38879945510942027,0.5141540419974688,0.5056775226802872,0.7688668544763109,39.35227247104212,-0.11687806757086694
1642846,Ace Bailey,31,23.4,2.4,0.7,0.4,F,F,0.077,1.1,0.3235294117647059,0.22743682310469315,725.4,0.2450124728915971,0.9355171524374516,22.855145345553755,-0.30269010874444063,0.39622641509433965,0.469,271.0,-0.001,0.469,-0.0009091929673766678,0.4620938628158845,8401.0,0.4623181329447693,0.994083540409419,0.649,94.0,0.005,0.004545964836883339,0.3646209386281588,0.377,122.0,0.024,0.02182063121704003,0.2490974729241877,Frontcourt,0.31841155234657037,3261.2,0.32115358616593237,0.9848997342353225,1.23,0.0,3.84,-0.9103742991478057,-0.5969057676713511,-0.24836580339790637,-2.352551637888414,0.12274368231046931,725.4,0.14707024393605164,0.9355171524374516,0.11371841155234658,725.4,0.13862694833643566,0.9355171524374516,0.9355171524374516,0.39206321040425657,0.19604125363688193,0.4346684290449054,0.9019801812741536,24.998712663787707,-0.04260521864064881
1641737,Adem Bona,27,16.7,2.1,0.3,1.4,F,F,0.122,1.7,0.5483870967741935,0.7545126353790613,450.9,0.7291071018015947,0.9001796765821521,23.91186224786434,0.19551996950491504,0.6163522012578616,0.428,236.0,-0.054,0.482,-0.05716742350597963,0.9350180505415162,6372.0,0.9316311146139118,0.9922142634693242,0.515,101.0,-0.133,-0.14080124678324613,0.9638989169675091,0.321,84.0,-0.043,-0.0455222076066134,0.8303249097472925,Frontcourt,0.9104693140794224,2543.4,0.9025555847264606,0.9807202899668389,1.15,0.0,6.31,-1.0154466661744483,-0.5969057676713511,0.9188920550085615,-1.2903661465085892,0.33935018050541516,450.9,0.3553862974443835,0.9001796765821521,0.5270758122743683,450.9,0.5243730959363399,0.9001796765821521,0.9001796765821521,0.9171775792799216,0.5422463984351192,0.5119482946885425,1.5,89.06791301286073,0.4052292845913791
1642349,Ajay Mitchell,37,26.2,2.2,1.5,0.4,G,G,0.096,1.9,0.5937499999999999,0.8158844765342961,969.4,0.800390829460807,0.9509515401216402,22.60881098866667,-0.4188293121127885,0.3333333333333333,0.36,286.0,-0.089,0.449,-0.07781725736658855,0.9855595667870036,10582.0,0.9832760850018879,0.9952972159518435,0.507,71.0,-0.105,-0.09180687666844717,0.8628158844765343,0.317,120.0,-0.049,-0.04284320911194201,0.8231046931407943,Guards,0.8389891696750903,3714.8,0.8344870823175269,0.9867190820229494,2.86,0.03,3.56,1.2304751790200363,-0.13115112641793072,-0.3806865322860889,0.5874863938980861,0.6895306859205776,969.4,0.6802344976764843,0.9509515401216402,0.2996389891696751,969.4,0.30946638817057387,0.9509515401216402,0.4754757700608201,0.9092031031112047,0.7403122743204857,0.5561605327415929,1.5,97.67935394844962,0.35304257036961173
201143,Al Horford,20,19.4,1.2,0.8,1.0,C-F,C-F,0.21,1.8,0.8181818181818181,0.9711191335740073,388.0,0.9173384105632758,0.8858447488584474,24.12040716310931,0.29384259339360047,0.6519916142557652,0.495,208.0,0.0,0.495,0.0,0.44584837545126355,4160.0,0.44649150638414636,0.9881235154394299,0.602,83.0,-0.032,-0.03482088889657857,0.592057761732852,0.368,68.0,0.006,0.006528916668108481,0.4043321299638989,Frontcourt,0.5169675090252708,1540.0,0.5164339395590674,0.9685534591194969,1.25,0.0,6.4,-0.884106207391145,-0.5969057676713511,0.9614237178654778,-1.1164940248683695,0.3935018050541516,388.0,0.4056591332443169,0.8858447488584474,0.9115523465703971,388.0,0.8645714850897581,0.8858447488584474,0.8858447488584474,0.4811127061830393,0.6614983985322777,0.5385677100372492,0.8933172262268335,60.22261741588473,-0.05745500385420993
1627936,Alex Caruso,27,18.6,1.3,1.4,0.4,G,G,0.122,1.7999999999999998,0.782608695652174,0.9620938628158845,502.20000000000005,0.9202526945058623,0.9094530967040927,27.166979799152116,1.7302095030894538,0.9475890985324947,0.459,194.0,-0.011,0.47,-0.016709691360195195,0.6534296028880866,5238.0,0.6519788691240161,0.9905446293494705,0.64,50.0,0.004,0.006076251403707344,0.35018050541516244,0.376,85.0,0.023,0.03493844557131723,0.1732851985559567,Guards,0.244043321299639,1917.0,0.25054959172923635,0.974580579562786,3.37,0.07,2.59,1.900311518814883,0.4898550619199632,-0.839083343077293,2.0409382995775163,0.8483754512635379,502.20000000000005,0.8168311329673102,0.9094530967040927,0.5270758122743683,502.20000000000005,0.5246241813187029,0.9094530967040927,0.45472654835204634,0.4528945416027336,0.8685414362290386,0.5847838289368712,0.7744635619670369,59.15941097755022,-0.13188928733413757
1642259,Alex Sarr,28,28.2,2.0,0.8,2.3,C,C,0.169,3.0999999999999996,1.0333333333333332,0.9927797833935018,789.6,0.9634336790942223,0.9404478323010957,25.192920299378432,0.7995001184845079,0.8113207547169812,0.477,528.0,-0.018,0.495,-0.02231730063981634,0.7003610108303249,14784.0,0.699685666989047,0.9966293649723608,0.524,288.0,-0.114,-0.14134290405217018,0.9675090252707581,0.372,145.0,0.017,0.021077450604270992,0.2563176895306859,Frontcourt,0.6830324909747292,6462.4,0.6816272295428858,0.9923223389226706,1.18,0.0,10.39,-0.9760445285394573,-0.5969057676713511,2.84699410452208,0.6771380406399206,0.703971119133574,789.6,0.6918241968411982,0.9404478323010957,0.7942238267148014,789.6,0.7767021600452683,0.9404478323010957,0.9404478323010957,0.690675653561158,0.8276284979494182,0.5756512483821308,1.1998140465920184,81.81077721330962,0.11502440517902723
1630578,Alperen Sengun,28,34.3,3.3,1.5,1.0,C,C,0.176,2.5,0.5813953488372093,0.8050541516245487,960.3999999999999,0.7899584394499373,0.9505146476642914,24.393291972120817,0.42249953240291394,0.689727463312369,0.485,487.0,-0.008,0.492,-0.009013998877766995,0.5631768953068592,13636.0,0.5629460868335768,0.99634663159433,0.589,185.0,-0.06,-0.06760499158325245,0.7581227436823105,0.398,166.0,0.039,0.0439432445291141,0.12274368231046928,Frontcourt,0.503971119133574,4967.2,0.5039315440804211,0.9900342820696802,3.22,0.11,8.07,1.7033008306399282,1.1108612502578568,1.7506223508771381,5.67564568203278,0.9711191335740073,960.3999999999999,0.9478056372570037,0.9505146476642914,0.8267148014440433,960.3999999999999,0.8105472043812938,0.9505146476642914,0.9505146476642914,0.5335323154885663,0.8688815812949794,0.5848597560725312,0.9122381865238374,70.05059005856239,-0.05132744058396488
1641708,Amen Thompson,35,36.7,2.5,1.3,0.6,G-F,G-F,0.125,1.9,0.5428571428571428,0.7418772563176895,1284.5,0.7328147888647975,0.9625327838141626,27.161841477445993,1.7277869397201344,0.9433962264150944,0.425,358.0,-0.042,0.466,-0.0637701154404737,0.9602888086642599,12530.0,0.9584593618889647,0.9960254372019078,0.611,113.0,-0.013,-0.01973836906490852,0.5090252707581228,0.299,137.0,-0.057,-0.08654515666921431,0.9530685920577617,Frontcourt,0.6866425992779783,4291.0,0.6844928342551958,0.9884819166090762,2.66,0.03,4.06,0.9677942614534303,-0.13115112641793072,-0.14439951641433443,0.5610924922032344,0.6787003610108303,1284.5,0.6720049559523503,0.9625327838141626,0.5523465703971119,1284.5,0.5503852901274562,0.9625327838141626,0.9625327838141626,0.8219963854235521,0.7024095075329462,0.5476998822605892,1.5,88.84936641777176,0.27429650316296295
