PLAYER_ID,PLAYER_NAME,GP,MIN,PF,STL,BLK,POSITION,PLAYER_POSITION,DREB_PCT,Stocks,D4_Ratio,D4_Raw,D4_N,D4_Score,W4,MATCHUP_DIFFICULTY,MD_Zscore,MD_Percentile,D_FG_PCT,D_FGA,PCT_PLUSMINUS,NORMAL_FG_PCT,PCT_PLUSMINUS_ADJ,D1_Raw,D1_N,D1_Score,W1,Rim_DFG,Rim_FGA,Rim_PLUSMINUS,Rim_PLUSMINUS_ADJ,Rim_Raw,3PT_DFG,FG3_FGA,3PT_PLUSMINUS,3PT_PLUSMINUS_ADJ,3PT_Raw,ROLE,D2_Raw,D2_N,D2_Score,W2,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS,Z_Defl,Z_Chrg,Z_Cont,Hustle_Raw,D3_Raw,D3_N,D3_Score,W3,D5_Raw,D5_N,D5_Score,W5_Base,W5,Actual_Output,Input_Score,Expected_Output,Efficiency,EDI_Total,Efficiency_Residual
201950,Jrue Holiday,67,32.6,1.7,1.2,0.4,G,G,0.107,1.6,0.5925925925925926,0.8779661016949153,2184.2000000000003,0.8695074565043568,0.9776206248321547,28.292837367265932,2.2642127444549365,0.9865125240847784,0.455,930,-0.024,0.479,-0.057963191166824045,0.9594594594594594,62310,0.959091066692093,0.9991982039769083,0.602,314,-0.035,-0.06896319116682405,0.8456375838926175,0.336,339,-0.024,-0.057963191166824045,0.923841059602649,Guards,0.8925596693186364,22043.0,0.8916712438686779,0.9977368397229892,2.53,0.02,4.95,1.4839156673232725,-0.3682021377045074,0.02014510081254417,0.7676564927268019,0.7251655629139073,2184.2000000000003,0.7201264983065779,0.9776206248321547,0.39072847682119205,2184.2000000000003,0.3931739052335725,0.9776206248321547,0.48881031241607736,0.9254053609020612,0.7948165708998399,0.6056013635316477,1.5,101.73881612545284,0.31980399737041343
203497,Rudy Gobert,70,30.7,3.0,0.8,1.4,C,C,0.26,2.2,0.55,0.8338983050847457,2149.0,0.8263062563106497,0.977262391996362,24.66269561524752,0.49263510522071535,0.7013487475915221,0.473,1275,-0.027,0.5,-0.03438952657831073,0.847972972972973,89250,0.8477781392814988,0.9994400895856663,0.567,526,-0.078,-0.08538952657831073,0.912751677852349,0.365,277,0.007,-0.00038952657831072945,0.42052980132450335,Frontcourt,0.7158629272412108,29848.0,0.7155019282994067,0.9983276473342698,1.44,0.01,10.11,-0.14260057991126,-0.4781893242393849,2.2999209539864047,1.2009417255963748,0.7715231788079471,2149.0,0.7653493912043102,0.977262391996362,0.9735099337748344,2149.0,0.9627434505148336,0.977262391996362,0.977262391996362,0.78167647103246,0.7958274165856584,0.6059411057586999,1.2900184086955355,91.5056342457008,0.1757353652737601
1628389,Bam Adebayo,75,34.6,2.8,1.2,0.8,C-F,C-F,0.206,2.0,0.5263157894736842,0.7949152542372881,2595.0,0.7893402966902694,0.9810964083175804,25.2253409791312,0.7672166542527631,0.7880539499036608,0.487,1078,-0.007,0.494,-0.018508249813791445,0.6756756756756757,80850,0.6755670998563459,0.9993819530284301,0.67,379,0.016,0.004491750186208555,0.34563758389261745,0.365,304,0.002,-0.009508249813791446,0.5033112582781457,Frontcourt,0.40870705364682874,26175.0,0.40888111074187766,0.998093422306959,1.79,0.03,7.41,0.3796752792924892,-0.25821495116962984,1.1070149843024082,0.9702603612556377,0.7417218543046358,2595.0,0.7371524430701436,0.9810964083175804,0.890728476821192,2595.0,0.8833423052366705,0.9810964083175804,0.9810964083175804,0.5423098506540954,0.763245980904172,0.5949905821780195,0.9114580220932237,67.83600190282448,-0.05268073152392405
1629027,Trae Young,73,34.8,1.4,1.1,0.1,G,G,0.062,1.2000000000000002,0.5000000000000001,0.7627118644067796,2540.3999999999996,0.757640989939385,0.980697961704756,22.176960206424795,-0.7204506551010608,0.21001926782273603,0.484,783,0.027,0.457,0.03780675982651591,0.09797297297297303,57159,0.098324339914387,0.9991260116415249,0.634,303,0.02,0.03080675982651591,0.1610738255033557,0.357,291,-0.005,0.00580675982651591,0.3410596026490066,Guards,0.26906529179074623,21593.4,0.2695987909364656,0.997689826921833,1.78,0.07,1.67,0.3647531118866678,0.18173379496988049,-1.4290147438406078,-0.7007940420141789,0.41721854304635764,2540.3999999999996,0.41881639389861297,0.980697961704756,0.014900662251655629,2540.3999999999996,0.024264068245871667,0.980697961704756,0.490348980852378,0.1838998798296809,0.588228392016065,0.5361676913487465,0.5,30.330118113431435,-0.3522678115190656
