PLAYER_ID,PLAYER_NAME,GP,MIN,PF,STL,BLK,POSITION,PLAYER_POSITION,DREB_PCT,Stocks,D4_Ratio,D4_Raw,D4_N,D4_Score,W4,MATCHUP_DIFFICULTY,MD_Zscore,MD_Percentile,D_FG_PCT,D_FGA,PCT_PLUSMINUS,NORMAL_FG_PCT,PCT_PLUSMINUS_ADJ,D1_Raw,D1_N,D1_Score,W1,Rim_DFG,Rim_FGA,Rim_PLUSMINUS,Rim_PLUSMINUS_ADJ,Rim_Raw,3PT_DFG,FG3_FGA,3PT_PLUSMINUS,3PT_PLUSMINUS_ADJ,3PT_Raw,ROLE,BLK_per_36,Roamer_Index,Roamer_Pct,D2_Raw,D2_N,D2_Score,W2,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS,Z_Defl,Z_Chrg,Z_Cont,Hustle_Raw,D3_Raw,D3_N,D3_Score,W3,D5_Raw,D5_N,D5_Score,W5_Base,W5,Actual_Output,Input_Score,Expected_Output,Efficiency,EDI_Total,Sigmoid_Factor,Efficiency_Residual
203933,T.J. Warren,42,16.4,1.5,0.5,0.3,F,F,0.131,0.8,0.32,0.30338983050847457,688.8,0.31914385049978267,0.9198717948717948,22.622848919136505,-0.5028485538641636,0.28709055876685935,0.494,239,0.015,0.478,0.02405127396955494,0.22297297297297303,10038,0.22461900403076882,0.994058229352347,0.667,108,0.015,0.022542728307962452,0.21476510067114096,0.352,88,-0.004,0.0035427283079624535,0.3675496688741722,Frontcourt,0.6585365853658538,4.67047223663726,0.5351351351351351,0.26512206848832925,4259.14054054054,0.26838491112065915,0.9861083473814235,1.0,0.0,1.77,-0.7991759457674016,-0.5881765107742625,-1.384833041259719,-3.3603620085756454,0.019867549668874173,688.8,0.05833970113771438,0.9198717948717948,0.5943708609271523,688.8,0.5868090932246561,0.9198717948717948,0.7721950796950796,0.24641397845623844,0.18874167322745578,0.3991707912841801,0.6173131063783271,9.34020121417489,0.389360766050778,-0.15275681282794165
1629659,Talen Horton-Tucker,65,20.2,1.7,0.6,0.4,G,G,0.117,1.0,0.37037037037037035,0.46440677966101696,1313.0,0.465962200797462,0.956300072833212,24.930830524806716,0.6234899980934357,0.7456647398843931,0.461,521,-0.004,0.465,-0.015222819965681842,0.6418918918918919,33865,0.6416409408671753,0.9982313927781872,0.615,182,-0.012,-0.021352349971401535,0.5704697986577181,0.372,207,0.009,-0.0003523499714015374,0.41721854304635764,Guards,0.7128712871287128,5.613159741170967,0.0,0.4708564825103338,12886.25,0.4709915495026582,0.9953654533165974,1.38,0.05,2.54,-0.2321335843461885,-0.038240578099874675,-1.0446339313868753,-1.3532486719328132,0.304635761589404,1313.0,0.31317316457894206,0.956300072833212,0.4966887417218543,1313.0,0.49683344346743974,0.956300072833212,0.3825200291332848,0.5564386264849551,0.3895674790034539,0.4719368096392741,1.1790507459240642,49.82127935411002,0.9525741268224334,0.08450181684568103
1631106,Tari Eason,82,21.6,2.3,1.2,0.6,F,F,0.172,1.7999999999999998,0.5454545454545454,0.8271186440677966,1771.2,0.816400470933203,0.9672346002621232,23.90470306349433,0.12272044427244777,0.5606936416184971,0.487,713,0.019,0.468,0.01679103200309594,0.2804054054054054,58466,0.28063053057499965,0.9989748146123091,0.658,257,0.024,0.022159193335913284,0.21812080536912748,0.398,309,0.037,0.03515919333591328,0.11589403973509937,Frontcourt,1.0,5.4945054945054945,0.5945945945945946,0.18579504434431318,22422.34594594595,0.18663358216348327,0.9973312393580164,1.98,0.0,4.37,0.6631964600030957,-0.5881765107742625,-0.23610877415661077,-0.74926533570204,0.40066225165562913,1771.2,0.40391709268919307,0.9672346002621232,0.7715231788079471,1771.2,0.7626266133162056,0.9672346002621232,0.7947008607559066,0.23367063354953274,0.6101584663973024,0.5518644253938602,0.5,42.57372079716123,0.9961275965593289,-0.3181937918443274
1627752,Taurean Prince,54,22.1,2.3,0.5,0.3,F,F,0.096,0.8,0.24242424242424246,0.11694915254237288,1193.4,0.13528571776293905,0.9521302058401149,23.53633973268958,-0.05704780846993878,0.4701348747591522,0.465,396,-0.002,0.467,-0.0009731394475411021,0.5033783783783784,21384,0.5033689257248295,0.9972020145495244,0.605,152,-0.017,-0.01614428287295092,0.5100671140939597,0.37,146,0.02,0.020855717127049082,0.20529801324503316,Frontcourt,0.4886877828054298,4.610262101938017,0.5243243243243243,0.40887553560939044,8100.423243243244,0.409545533684302,0.9926474401864291,1.43,0.19,2.81,-0.1575227473170814,1.501580033388411,-0.9253433344184757,1.920293985041265,0.847682119205298,1193.4,0.8310386477258678,0.9521302058401149,0.2731788079470199,1193.4,0.28403669172169577,0.9521302058401149,0.8023626977863455,0.45656437662622823,0.4831619290175885,0.505849261484531,0.9025682329121224,33.276106825858356,0.7941296281990525,-0.04928488485830279
1629611,Terance Mann,81,23.1,1.8,0.5,0.3,G-F,G-F,0.107,0.8,0.28571428571428575,0.18135593220338983,1871.1000000000001,0.19125632268953588,0.9689296256019885,26.139997966535407,1.2135865144803073,0.9017341040462428,0.487,707,0.01,0.477,-0.01184455726064553,0.6013513513513513,57267,0.6012452742658404,0.9989533727562928,0.672,274,0.039,0.02079620228279539,0.22818791946308725,0.324,222,-0.039,-0.05720379771720461,0.9172185430463576,Frontcourt,0.4675324675324675,3.996003996003996,0.4540540540540541,0.46785884177434917,20728.907027027024,0.4679516061265603,0.9971138453829248,1.26,0.01,2.9,-0.41119959321604516,-0.4781893242393849,-0.8855798020956759,-2.253158043790491,0.1357615894039735,1871.1000000000001,0.1470786131913287,0.9689296256019885,0.39072847682119205,1871.1000000000001,0.3941235839573986,0.9689296256019885,0.8369456982226906,0.5346595924534578,0.16916738064442224,0.39207835947303266,1.3636514637548318,44.09033112508094,0.9955037268390589,0.1425812329804252
203082,Terrence Ross,63,21.1,1.5,0.6,0.2,G-F,G-F,0.099,0.8,0.32,0.30338983050847457,1329.3000000000002,0.3118808764809006,0.9568127834161089,22.77394153508815,-0.42911250768235654,0.31021194605009633,0.497,473,0.032,0.465,0.039724025138282416,0.08445945945945943,29799,0.08529446506689546,0.9979905556113735,0.684,174,0.053,0.059436687615235344,0.057046979865771785,0.352,193,-0.003,0.003436687615235348,0.3741721854304636,Frontcourt,0.3412322274881517,3.1305708943867128,0.2972972972972973,0.17854021740305573,11420.580405405406,0.1802202358581101,0.9947737833906246,1.11,0.02,2.97,-0.635032104303366,-0.3682021377045074,-0.8546526102890536,-2.2260889900014345,0.1423841059602649,1329.3000000000002,0.15782854103000082,0.9568127834161089,0.31456953642384106,1329.3000000000002,0.322577762015556,0.9568127834161089,0.8714754270573749,0.1326806680525788,0.23485458602789624,0.4158790676248531,0.5,16.91996545728209,0.9370266439430035,-0.28319839957227433
1626179,Terry Rozier,63,35.3,1.9,1.2,0.3,G,G,0.095,1.5,0.5172413793103449,0.7813559322033898,2223.8999999999996,0.7739644720115236,0.9737291475108367,25.373620527999535,0.8395798706436438,0.8053949903660886,0.524,794,0.055,0.469,0.039887562328414415,0.08108108108108103,50022,0.08158296070120673,0.9988019647777645,0.654,269,0.031,0.018406301940345343,0.24832214765100669,0.388,281,0.018,0.005406301940345342,0.3509933774834437,Guards,0.3059490084985836,2.9138000809388913,0.0,0.31505844704209074,17438.4,0.31569259034533415,0.9965711150733781,1.71,0.03,3.45,0.2602979400459179,-0.25821495116962984,-0.6425804379007874,-0.8987124001941292,0.37748344370860926,2223.8999999999996,0.38070205808642066,0.9737291475108367,0.26158940397350994,2223.8999999999996,0.26785265357357535,0.9737291475108367,0.3894916590043347,0.19850680743089258,0.5773329685943728,0.5399706313348073,0.5,30.857841363961423,0.9370266439430035,-0.3414638239039147
1630177,Theo Maledon,44,19.4,1.4,0.8,0.3,G,G,0.128,1.1,0.45833333333333337,0.6745762711864407,853.5999999999999,0.6631111045148268,0.9343257443082311,23.37630603838298,-0.1351472695171493,0.43352601156069365,0.518,334,0.054,0.464,0.056432650851308684,0.016891891891891886,14696,0.01885627834394437,0.9959338574139334,0.629,140,0.009,0.011027209042757238,0.30536912751677847,0.402,107,0.044,0.046027209042757235,0.0629139072847682,Guards,0.5567010309278351,4.034065441506051,0.0,0.14777323436597178,5216.200000000001,0.15177869396531254,0.9886281793715174,1.5,0.02,3.25,-0.05306757547633151,-0.3682021377045074,-0.7309438430625651,-1.5204156939479114,0.2781456953642384,853.5999999999999,0.292715811693207,0.9343257443082311,0.5728476821192053,853.5999999999999,0.568063464817156,0.9343257443082311,0.37373029772329247,0.08507278266320008,0.47791320235102863,0.5039474693344437,0.5,13.020115069697379,0.46257015465625045,-0.4188746866712436
1628418,Thomas Bryant,59,18.3,1.7,0.3,0.5,C-F,C-F,0.223,0.8,0.2962962962962963,0.21864406779661016,1079.7,0.23345617267702026,0.9473545669913135,24.98486914417781,0.649861863511554,0.7514450867052023,0.55,609,0.049,0.501,0.03730248645679203,0.10472972972972971,35931,0.10538867825064373,0.9983329165624739,0.688,263,0.043,0.03325207204732669,0.14093959731543626,0.342,117,-0.014,-0.02374792795267331,0.6655629139072847,Frontcourt,0.9836065573770492,4.221487370716949,0.5027027027027027,0.31768093897266303,12615.013243243242,0.31854398688052,0.9952662771352934,0.56,0.0,6.28,-1.4557513116235432,-0.5881765107742625,0.6077617451383649,-2.0243425880337034,0.16887417218543047,1079.7,0.18630643477108824,0.9473545669913135,0.9238410596026491,1079.7,0.9015277634930071,0.9473545669913135,0.8044832566180289,0.211802284024583,0.20988119295180474,0.40683035811293516,0.5206144506829962,25.491568482033575,0.8909031788043871,-0.19502807408835215
203501,Tim Hardaway Jr.,71,30.3,1.7,0.7,0.2,G-F,G-F,0.108,0.8999999999999999,0.33333333333333326,0.3389830508474576,2151.3,0.3433519817700609,0.9728666395333062,25.50578308393516,0.9040776905178713,0.8323699421965318,0.473,827,0.004,0.469,-0.012273398429321684,0.6081081081081081,58717,0.6079977505450055,0.9989791925413002,0.643,272,0.012,-0.0015611653577680702,0.38590604026845643,0.338,317,-0.022,-0.03556116535776807,0.794701986754967,Frontcourt,0.2376237623762376,2.0137606981037086,0.11891891891891893,0.5589261624840984,20664.262162162162,0.5587555619714538,0.9971048426462417,0.97,0.3,3.93,-0.8439424479848658,2.711439085272064,-0.43050826551252136,4.148427457046741,0.9470198675496688,2151.3,0.93489071634767,0.9728666395333062,0.40894039735099336,2151.3,0.41141115037362275,0.9728666395333062,0.9381589648256315,0.5833994835266241,0.6391210205857765,0.562358543625058,1.0374136798069422,56.9943792330553,0.9801596942659225,0.02104093990156608
202699,Tobias Harris,74,32.9,2.0,0.9,0.5,F,F,0.15,1.4,0.4666666666666666,0.6932203389830508,2434.6,0.6885730126225188,0.9759480477832118,26.16481347417218,1.2256969502259942,0.9036608863198459,0.46,776,-0.016,0.476,-0.038062545104067896,0.8614864864864865,57424,0.8611091782061095,0.9989562312991441,0.654,263,0.017,-0.001385454253389911,0.3791946308724832,0.292,260,-0.068,-0.08638545425338992,0.9900662251655629,Frontcourt,0.547112462006079,3.4194528875379935,0.3675675675675676,0.6035661164520225,19380.46,0.6032464755079748,0.9969136532777516,1.38,0.0,3.69,-0.2321335843461885,-0.5881765107742625,-0.5365443517066545,-1.945030957601368,0.19536423841059603,2434.6,0.20269132319186928,0.9759480477832118,0.695364238410596,2434.6,0.690665347083475,0.9759480477832118,0.8683299927844144,0.7323094085984949,0.4456319395999903,0.4922508701409728,1.487672171542535,74.69730007617568,0.9872576505358884,0.24005853845752212
1628470,Torrey Craig,79,24.7,2.3,0.6,0.8,F,F,0.146,1.4,0.42424242424242425,0.6338983050847458,1951.3,0.629903924184291,0.9701685477054641,26.331677500292233,1.3071297420178063,0.9152215799614644,0.441,786,-0.033,0.475,-0.056528335356320514,0.9324324324324325,62094,0.9320149863155945,0.9990346558548122,0.577,293,-0.059,-0.07860694613026709,0.8825503355704698,0.348,282,-0.017,-0.03660694613026709,0.8112582781456954,Frontcourt,1.165991902834008,7.474307069448769,0.8594594594594595,0.8642552521853823,22923.99581081081,0.8633043594289174,0.9973894878639084,1.36,0.04,5.42,-0.261977919157831,-0.14822776463475226,0.22779910294272132,-0.3306343454846141,0.5132450331125827,1951.3,0.5128499145391452,0.9701685477054641,0.6804635761589404,1951.3,0.6750800855958535,0.9701685477054641,0.720022387026812,0.8976875339731326,0.5713766248888524,0.5378124454695475,1.5,91.41566252651658,0.9939401985084158,0.35987508850358507
1629027,Trae Young,73,34.8,1.4,1.1,0.1,G,G,0.062,1.2000000000000002,0.5000000000000001,0.7627118644067796,2540.3999999999996,0.7566502154818424,0.9769266266728196,22.176960206424795,-0.7204506551010608,0.21001926782273603,0.484,783,0.027,0.457,0.03996811179181909,0.07770270270270274,57159,0.07814552480441438,0.9989513972631469,0.634,303,0.02,0.03080675982651591,0.1610738255033557,0.357,291,-0.005,0.00580675982651591,0.3410596026490066,Guards,0.10344827586206898,1.4367816091954027,0.0,0.2780645806480288,21549.6,0.2786807940513828,0.9972234562416704,1.78,0.07,1.67,0.3647531118866678,0.18173379496988049,-1.4290147438406078,-0.7007940420141789,0.41721854304635764,2540.3999999999996,0.41912859050721696,0.9769266266728196,0.014900662251655629,2540.3999999999996,0.026093540372291172,0.9769266266728196,0.39077065066912786,0.1783262758139889,0.5878891021074999,0.5437954774595717,0.5,30.34189168073491,0.9852259683067269,-0.3654692016455828
1630200,Tre Jones,68,29.2,1.4,1.3,0.1,G,G,0.099,1.4000000000000001,0.5833333333333334,0.8677966101694915,1985.6,0.8570086767464521,0.9706687524442706,25.454709451044238,0.8791527944215393,0.8169556840077071,0.512,795,0.039,0.473,0.023175249700412296,0.23310810810810811,54060,0.23340399712350934,0.9988913525498891,0.647,343,0.021,0.007812708083676912,0.32885906040268453,0.354,243,-0.007,-0.02018729191632309,0.6059602649006622,Guards,0.12328767123287672,1.1310795525951993,0.0,0.5089748433263701,18904.0,0.5089464479140319,0.9968361105252056,2.6,0.15,3.91,1.5883708391640228,1.0616312872489007,-0.4393446060286991,3.272288807633125,0.9205298013245033,1985.6,0.9081951376172926,0.9706687524442706,0.31456953642384106,1985.6,0.32000844325536704,0.9706687524442706,0.3882675009777083,0.3710331569057913,0.8826014525461121,0.6505797834835139,0.5703106613741435,50.642197328717046,0.969231140642852,-0.27954662657772256
1630544,Tre Mann,67,17.7,1.5,0.6,0.2,G,G,0.104,0.8,0.32,0.30338983050847457,1185.8999999999999,0.3128581748133879,0.9518420418974235,20.752419106259417,-1.4156535787389313,0.07129094412331406,0.469,454,0.014,0.455,0.03948176441730076,0.08783783783783783,30418,0.08864923391795233,0.9980313668875911,0.625,184,-0.005,0.016234803681083966,0.261744966442953,0.314,175,-0.034,-0.012765196318916035,0.5331125827814569,Guards,0.40677966101694923,3.568242640499555,0.0,0.4381339170629805,11936.05,0.4384433493324543,0.9949983536247348,1.37,0.08,2.83,-0.24705575175200958,0.291720981504758,-0.916506993902298,-0.5801207826447915,0.45364238410596025,1185.8999999999999,0.4558748722299208,0.9518420418974235,0.35596026490066224,1185.8999999999999,0.3628969244286823,0.9518420418974235,0.3807368167589694,0.263279999371657,0.3843663216150855,0.47005225345623114,0.5601067484073319,26.239580256576556,0.9644288107273639,-0.20677225408457411
1630570,Trendon Watford,62,19.1,1.9,0.5,0.2,F,F,0.173,0.7,0.24137931034482757,0.10847457627118644,1184.2,0.12735540364920347,0.9517762417617747,23.71075929696531,0.02807222843882736,0.51252408477842,0.507,580,0.028,0.479,0.027494699888101107,0.18581081081081086,35960,0.1863341687050738,0.9983342587451416,0.652,267,0.016,0.01557891657341759,0.2751677852348994,0.357,185,-0.002,-0.0024210834265824105,0.4403973509933775,Frontcourt,0.3769633507853403,2.0599090206849198,0.13513513513513514,0.34449721789436893,14420.78108108108,0.3451415316833901,0.9958565770959421,1.14,0.12,4.42,-0.5902656020859021,0.7316697276442681,-0.21401792286616647,0.6590559303364676,0.7119205298013245,1184.2,0.7017009254064688,0.9517762417617747,0.7781456953642384,1184.2,0.7647324645959902,0.9517762417617747,0.9131907184471081,0.2656390619137797,0.41452794676239474,0.4809808358692732,0.5522850180687034,34.319090047078696,0.9275735146384823,-0.21534177395549353
1626168,Trey Lyles,74,16.9,1.3,0.4,0.4,F,F,0.184,0.8,0.3478260869565218,0.4033898305084746,1250.6,0.4078126980267804,0.9542194414771861,21.589716386436116,-1.0070367146377115,0.12909441233140656,0.491,505,0.017,0.474,0.035126660863478806,0.125,37370,0.12560112209457655,0.9983970077477959,0.582,208,-0.047,-0.03189444928043433,0.6375838926174497,0.399,183,0.054,0.06910555071956567,0.019867549668874163,Frontcourt,0.8520710059171599,4.392118587201855,0.5135135135135135,0.4309828184555951,14773.25,0.43126199064595555,0.9959550334552442,0.83,0.14,3.87,-1.0528527916663655,0.9516441007140234,-0.45701728706105466,0.39341812270062665,0.6721854304635762,1250.6,0.6643026852874624,0.9542194414771861,0.8195364238410596,1250.6,0.8049078678892332,0.9542194414771861,0.8072180680604304,0.2782442844001279,0.5360574107692107,0.5250150931921018,0.5299728675142137,41.227045429908806,0.9872576505358884,-0.24677080879197394
