PLAYER_ID,PLAYER_NAME,GP,MIN,PF,STL,BLK,POSITION,PLAYER_POSITION,DREB_PCT,Stocks,D4_Ratio,D4_Raw,D4_N,D4_Score,W4,MATCHUP_DIFFICULTY,MD_Zscore,MD_Percentile,D_FG_PCT,D_FGA,PCT_PLUSMINUS,NORMAL_FG_PCT,PCT_PLUSMINUS_ADJ,D1_Raw,D1_N,D1_Score,W1,Rim_DFG,Rim_FGA,Rim_PLUSMINUS,Rim_PLUSMINUS_ADJ,Rim_Raw,3PT_DFG,FG3_FGA,3PT_PLUSMINUS,3PT_PLUSMINUS_ADJ,3PT_Raw,ROLE,D2_Raw,D2_N,D2_Score,W2,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS,Z_Defl,Z_Chrg,Z_Cont,Hustle_Raw,D3_Raw,D3_N,D3_Score,W3,D5_Raw,D5_N,D5_Score,W5_Base,W5,Actual_Output,Input_Score,Expected_Output,Efficiency,EDI_Total,Efficiency_Residual,SEASON_ID
201939,Stephen Curry,79,33.4,2.3,1.8,0.2,G,G,0.101,2.0,0.6060606060606061,0.8801369863013698,2638.6,0.8730675638082253,0.9814029606486647,24.56472441222156,0.18839638099665776,0.59375,0.441,721,-0.002,0.443,-0.0021130378285979944,0.5821917808219178,56959,0.5821196941506712,0.9991229454998334,0.698,139,0.105,0.1109344860013947,0.113013698630137,0.381,312,0.023,0.024299935028876937,0.26027397260273977,Guards,0.20136986301369866,19181.2,0.20214628397803344,0.9974000582386955,3.3,0.1,5.62,2.1965918433220275,0.6189808302097665,-0.4162605025111853,3.0182930012303752,0.8972602739726028,2638.6,0.889872409024812,0.9814029606486647,0.3270547945205479,2638.6,0.3302710633124741,0.9814029606486647,0.49070148032433236,0.3922967404344223,0.8814695373300717,0.5923620837952855,0.6622572391259883,54.177551421187346,-0.20006534336086323,2016-17
201939,Stephen Curry,64,34.5,2.0,1.3,0.4,G,G,0.126,1.7000000000000002,0.5666666666666668,0.8262295081967214,2208.0,0.8190056484049427,0.9778565101860053,21.473480945034705,-0.9098536449891937,0.17883211678832117,0.441,683,-0.014,0.454,-0.010178614691045387,0.6819672131147541,43712,0.6817593076109897,0.998857456240574,0.613,235,-0.019,-0.013813834223561595,0.521311475409836,0.314,283,-0.044,-0.031989931886142645,0.8,Guards,0.6885245901639344,16883.199999999997,0.6879679186837537,0.9970472208442586,2.19,0.11,4.47,1.10688957314056,0.8292745505738576,-0.3995517899654662,2.365886884322809,0.8557377049180328,2208.0,0.8478604306727265,0.9778565101860053,0.5180327868852459,2208.0,0.5176334780525346,0.9778565101860053,0.48892825509300264,0.6848604544873966,0.8334326133860174,0.5883902779120713,1.1639541240612026,78.23516328496383,0.0964701765753253,2021-22
201939,Stephen Curry,70,32.2,1.4,1.1,0.4,G,G,0.118,1.5,0.625,0.8460207612456747,2254.0,0.838511630142253,0.9782986111111112,21.66382830278665,-0.806819012130359,0.2007366482504604,0.451,659,-0.009,0.46,-0.00682158866724803,0.6262975778546713,46130,0.6261608329674315,0.9989172802078822,0.584,209,-0.05,-0.03789771481804462,0.6782006920415224,0.385,288,0.019,0.014401131630856953,0.301038062283737,Guards,0.45190311418685114,17948.0,0.4520367314938107,0.9972219135459496,2.27,0.09,3.23,0.7031598128118464,0.889740902030289,-0.5089406056929661,1.9737010111794584,0.8650519031141869,2254.0,0.8571297698000769,0.9782986111111112,0.5017301038062284,2254.0,0.5016925581507112,0.9782986111111112,0.4891493055555556,0.53917245591347,0.847820266657524,0.6184470547609182,0.8718152668810724,63.99417442359265,-0.07927459884744825,2024-25
